Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
30/09/2022,861854,15364,0,0,104102257,FIRST STATE BANK,102 EAST BROADWAY STREET ,RANDOLPH,NE,68771,51,73868
30/09/2022,862057,26217,0,0,101100692,BANK OF COMMERCE,101 WEST MAIN STREET ,CHANUTE,KS,66720,51,397427
30/09/2022,862141,25267,0,15463,73914369,TRUBANK,"1401 NORTH JEFFERSON, SUITE A ",INDIANOLA,IA,50125,51,406467
30/09/2022,863362,24038,17383,0,113110654,BRAZOS NATIONAL BANK,2300 BRAZOSPORT BLVD NORTH ,RICHWOOD,TX,77531,51,29385
30/09/2022,863607,2608,676,0,11304300,NATIONAL GRAND BANK OF MARBLEHEAD,91 PLEASANT ST ,MARBLEHEAD,MA,1945,51,436839
30/09/2022,863652,15258,0,0,101107802,"FARMERS STATE BANK, THE",209 MONTANA AVENUE ,HOLTON,KS,66436,51,69592
30/09/2022,863746,9298,0,10283,73903244,FARMERS & MERCHANTS SAVINGS BANK,101 EAST MAIN STREET ,MANCHESTER,IA,52057,51,604512
30/09/2022,864378,30150,704846,4846,301170943,CITIZENS FEDERAL SAVINGS BANK,5151 SOUTH FOURTH STREET ,LEAVENWORTH,KS,66048,51,187857
30/09/2022,864471,27619,700007,7,253171773,PIEDMONT FEDERAL SAVINGS BANK,201 SOUTH STRATFORD ROAD ,WINSTON SALEM,NC,27103,51,1142675
30/09/2022,864846,3854,0,0,82902511,BANK OF 1889,305-307 PUBLIC SQUARE ,BERRYVILLE,AR,72616,51,293962
30/09/2022,864855,17661,0,0,101108649,"FIRST STATE BANK OF HEALY, THE",4004 WEST STATE HIGHWAY 4 ,HEALY,KS,67850,51,85754
30/09/2022,865142,15947,0,0,73913959,IOWA STATE BANK,100 NORTH MAIN STREET ,CLARKSVILLE,IA,506190099,51,406894
30/09/2022,865151,12616,0,0,81514010,LEGENDS BANK,200 EAST MAIN STREET ,LINN,MO,65051,51,493747
30/09/2022,865450,1905,0,0,91212865,"PROFINIUM, INC.",414 NORTH FIFTH AVENUE EAST ,TRUMAN,MN,56088,51,494258
30/09/2022,865544,15690,0,0,73904036,CLEAR LAKE BANK AND TRUST COMPANY,322 MAIN AVENUE ,CLEAR LAKE,IA,50428,51,536168
30/09/2022,865759,15908,0,0,101101620,UNION STATE BANK,701 FIFTH STREET ,CLAY CENTER,KS,674322236,51,198528
30/09/2022,865852,10174,0,0,91212687,FARMERS STATE BANK OF UNDERWOOD,110 MAIN STREET NORTH ,UNDERWOOD,MN,56586,51,99539
30/09/2022,866000,7074,7699,10436,21302554,GLENS FALLS NATIONAL BANK AND TRUST COMPANY,250 GLEN STREET ,GLENS FALLS,NY,12801,41,3323127
30/09/2022,866055,12308,0,0,111911224,CHARIS BANK,412 SOUTH HIGHWAY 156 ,JUSTIN,TX,76247,51,276147
30/09/2022,866121,445,0,0,43313259,MERCER COUNTY STATE BANK,3279 SOUTH MAIN ST ,SANDY LAKE,PA,16145,51,550986
30/09/2022,866251,15098,0,0,101106939,UNION STATE BANK,204 E. HIGHWAY 16 ,OLSBURG,KS,66520,51,36654
30/09/2022,867070,27664,700073,73,271173494,"STERLING FEDERAL BANK, FEDERAL SAVINGS BANK",110 EAST 4TH ST ,STERLING,IL,610810000,51,464238
30/09/2022,867258,12231,0,0,81502006,"MERCANTILE BANK OF LOUISIANA, MISSOURI, THE",222 GEORGIA STREET ,LOUISIANA,MO,63353,51,137179
30/09/2022,867632,24823,0,14561,67011692,INTERNATIONAL FINANCE BANK,777 SOUTHWEST 37TH AVENUE SUITE 700,MIAMI,FL,33135,41,983515
30/09/2022,867650,20231,0,0,111903517,PINNACLE BANK,"250 WEST LANCASTER AVENUE, SUITE 170 ",FORT WORTH,TX,76102,41,2146809
30/09/2022,867856,6194,0,0,91807254,CITIZENS STATE BANK,375 STAGELINE ROAD ,HUDSON,WI,54016,51,323851
30/09/2022,868059,9773,0,0,91210540,SECURITY STATE BANK OF WARROAD,502 LAKE STREET N.E. ,WARROAD,MN,56763,51,134917
30/09/2022,868572,30176,0,4893,242374361,HOME SAVINGS BANK OF WAPAKONETA,ONE SOUTH BLACKHOOF ST. ,WAPAKONETA,OH,45895,51,39820
30/09/2022,868956,2208,0,0,102300459,FIRST NORTHERN BANK OF WYOMING,141 SOUTH MAIN STREET ,BUFFALO,WY,82834,51,579556
30/09/2022,869346,8751,0,13914,73901495,IOWA STATE SAVINGS BANK,401 WEST ADAMS STREET ,CRESTON,IA,50801,51,250868
30/09/2022,869551,15305,0,0,101108034,"DENISON STATE BANK, THE",421 NEW YORK AVENUE ,HOLTON,KS,66436,51,419259
30/09/2022,869663,1715,0,0,113119396,CITIZENS 1ST BANK,2001 EAST SE LOOP 323 ,TYLER,TX,757011802,51,712927
30/09/2022,869953,13947,0,0,102100853,ALAMOSA STATE BANK,2225 MAIN STREET ,ALAMOSA,CO,81101,51,373468
30/09/2022,870539,340,0,16386,65500752,"PEOPLES BANK, BILOXI, MISSISSIPPI, THE",152 LAMEUSE STREET ,BILOXI,MS,39530,51,881762
30/09/2022,870650,4549,0,0,81015218,CNB ST. LOUIS BANK,7305 MANCHESTER ROAD ,MAPLEWOOD,MO,63143,51,696540
30/09/2022,870856,4690,12384,0,101114031,"FIRST NATIONAL BANK OF HOPE, THE",112 NORTH MAIN ,HOPE,KS,67451,51,81659
30/09/2022,870913,2286,0,0,44109417,BUCKEYE STATE BANK,9494 WEDGEWOOD BOULEVARD ,POWELL,OH,43065,51,264441
30/09/2022,871358,9661,0,0,101108762,"BANK OF HOLYROOD, THE",100 SOUTH MAIN STREET ,HOLYROOD,KS,67450,41,71268
30/09/2022,871648,5786,0,0,81308006,SPENCER COUNTY BANK,55 NORTH LOUIS J. KOCH BOULEVARD ,SANTA CLAUS,IN,47579,51,137023
30/09/2022,871769,1225,0,0,122201198,FARMERS AND MERCHANTS BANK OF LONG BEACH,302 PINE AVENUE ,LONG BEACH,CA,90802,41,11937528
30/09/2022,871956,3133,0,0,111907717,"FIRST BANK OF CELESTE, THE",301 NORTH HIGHWAY 69 ,CELESTE,TX,75423,51,76614
30/09/2022,872047,15200,0,11743,73921695,DECORAH BANK AND TRUST COMPANY,202 EAST WATER STREET ,DECORAH,IA,52101,41,633517
30/09/2022,872579,27752,0,221,265070590,HIBERNIA BANK,325 CARONDELET STREET ,NEW ORLEANS,LA,70130,51,253551
30/09/2022,873259,11459,0,0,81514748,MID AMERICA BANK,502 EAST MAIN STREET ,LINN,MO,65051,51,639039
30/09/2022,874050,8200,0,0,91901192,CITIZENS BANK MINNESOTA,105 N. MINNESOTA ST. ,NEW ULM,MN,56073,41,573741
30/09/2022,874452,9735,0,0,91908742,STATE BANK OF NEW RICHLAND,103 N. BROADWAY ,NEW RICHLAND,MN,56072,51,114732
30/09/2022,874845,13102,0,0,74903719,LAKE CITY BANK,202 EAST CENTER STREET ,WARSAW,IN,46580,41,6272725
30/09/2022,875048,21988,0,13054,71124339,COMMUNITY STATE BANK OF ROCK FALLS,1801 FIRST AVENUE ,ROCK FALLS,IL,61071,51,312755
30/09/2022,875057,13407,0,0,113105070,FARMERS STATE BANK,115 SHELBYVILLE ST ,CENTER,TX,75935,51,389353
30/09/2022,875132,3674,6684,14498,71913278,GRAND RIDGE NATIONAL BANK,105 WEST MAIN STREET ,GRAND RIDGE,IL,61325,51,306535
30/09/2022,875655,1933,0,0,91911577,CITIZENS STATE BANK NORWOOD YOUNG AMERICA,409 FAXON ROAD ,NORWOOD YOUNG AMERICA,MN,55368,51,117659
30/09/2022,875758,3293,0,0,111903931,FIRST TEXAS BANK,501 EAST 3RD ST ,LAMPASAS,TX,76550,51,203044
30/09/2022,875879,28217,701158,1158,242071855,WARSAW FEDERAL SAVINGS AND LOAN ASSOCIATION,3533 WARSAW AVE ,CINCINNATI,OH,45205,51,64121
30/09/2022,875936,5907,0,0,65303386,FIRST BANK,100 SOUTH BROADWAY STREET ,MCCOMB,MS,39648,51,572273
30/09/2022,876157,14574,0,0,91208853,ODIN STATE BANK,101 EAST MAIN STREET ,ODIN,MN,56160,51,59701
30/09/2022,876634,9622,0,13205,63100688,CAPITAL CITY BANK,217 NORTH MONROE STREET ,TALLAHASSEE,FL,32301,41,4327526
30/09/2022,876700,17764,0,0,11500913,CENTREVILLE BANK,1218 MAIN STR ,WEST WARWICK,RI,2893,41,2020448
30/09/2022,877350,15598,0,0,91302762,HORIZON FINANCIAL BANK,416 MAIN STREET ,MUNICH,ND,58352,51,191054
30/09/2022,877752,5223,13692,0,91202325,"CITIZENS NATIONAL BANK OF PARK RAPIDS, THE",300 WEST 1ST STREET ,PARK RAPIDS,MN,56470,51,345033
30/09/2022,877958,12585,0,0,103111197,"HOPETON STATE BANK, THE",19495 COUNTY ROAD 440 ,HOPETON,OK,73746,41,27416
30/09/2022,879336,11671,0,0,71910721,STATE BANK OF HERSCHER,10 TOBEY DRIVE ,HERSCHER,IL,60941,41,159056
30/09/2022,879439,1380,0,0,65202186,FELICIANA BANK & TRUST COMPANY,10926 PLANK ROAD ,CLINTON,LA,70722,51,135106
30/09/2022,879457,13198,0,0,91300719,CORNERSTONE BANK,2280 45TH STREET SOUTH ,FARGO,ND,58104,41,1327208
30/09/2022,879550,10626,0,0,81517871,BANK OF NEW CAMBRIA,200 SOUTH MAIN STREET ,NEW CAMBRIA,MO,63558,51,33597
30/09/2022,879644,9369,0,0,81506523,"BANK OF ADVANCE, THE",105 EAST GABRIEL ,ADVANCE,MO,63730,51,437195
30/09/2022,879747,13033,0,0,75902573,"FARMERS STATE BANK OF WAUPACA, THE",112 WEST FULTON ,WAUPACA,WI,54981,51,253010
30/09/2022,880332,26379,20493,11982,65303124,PIKE NATIONAL BANK,350 RAWLS DRIVE ,MCCOMB,MS,39648,51,343069
30/09/2022,880855,1655,0,0,81011461,"BANK OF OLD MONROE, THE",2100 HIGHWAY C ,OLD MONROE,MO,63369,51,588625
30/09/2022,881012,686,0,0,31305936,FIRST COLUMBIA BANK & TRUST COMPANY,232 EAST STREET ,BLOOMSBURG,PA,17815,51,949129
30/09/2022,881441,8276,0,0,81508602,ALTON BANK,28 MEDICAL DRIVE ,ALTON,MO,65606,51,110195
30/09/2022,881478,29012,0,0,325170835,HERITAGE BANK,201 5TH AVENUE SOUTHWEST ,OLYMPIA,WA,98501,41,7196436
30/09/2022,881852,418,0,0,103112455,HIGH PLAINS BANK,202 NORTH MAIN STREET ,OKEENE,OK,73947,51,164441
30/09/2022,881900,2616,13835,0,11305202,MILLBURY NATIONAL BANK,18 MAIN ST ,MILLBURY,MA,1527,41,115183
30/09/2022,882242,15334,0,11869,73905912,ROLLING HILLS BANK & TRUST,1307 EAST 7TH STREET ,ATLANTIC,IA,50022,51,420108
30/09/2022,882541,12717,0,16574,73907334,BRIDGE COMMUNITY BANK,302 HIGHWAY 1 SOUTHEAST ,MOUNT VERNON,IA,52314,51,123825
30/09/2022,882701,18213,0,6745,221172270,FAIRFIELD COUNTY BANK,150 DANBURY ROAD ,RIDGEFIELD,CT,6877,51,1923978
30/09/2022,882952,1654,0,0,81505731,OZARK BANK,106-112 NORTH 2ND AVENUE ,OZARK,MO,65721,51,323960
30/09/2022,883351,17096,0,0,91310974,LIBERTY STATE BANK,111 MAIN STREET ,POWERS LAKE,ND,58773,51,121398
30/09/2022,883959,11526,0,0,103108045,"BANK OF KREMLIN, THE",102 6TH STREET ,KREMLIN,OK,73753,51,347970
30/09/2022,884303,597,0,10696,21301115,CHEMUNG CANAL TRUST COMPANY,ONE CHEMUNG CANAL PLAZA ,ELMIRA,NY,14901,41,2547703
30/09/2022,884358,15898,0,0,113105465,FIRST STATE BANK OF LIVINGSTON,112 WEST POLK ,LIVINGSTON,TX,77351,51,430871
30/09/2022,884376,31089,706359,6359,253272384,"PICKENS SAVINGS AND LOAN ASSOCIATION, FEDERAL ASSOCIATION",205 EAST CEDAR ROCK STREET ,PICKENS,SC,29671,51,120128
30/09/2022,884442,13109,0,0,83902992,JACKSON COUNTY BANK,125 SOUTH CHESTNUT STREET ,SEYMOUR,IN,47274,51,800711
30/09/2022,884648,13656,0,14255,73921323,UNITED COMMUNITY BANK,1000 OKOBOJI AVENUE ,MILFORD,IA,51351,51,259464
30/09/2022,884657,11411,0,0,91203544,RUSHFORD STATE BANK (INCORPORATED),219 SOUTH MILL STREET ,RUSHFORD,MN,55971,51,91091
30/09/2022,885225,8810,0,12870,52103065,"BANK OF DELMARVA, THE",910 NORMAN ESKRIDGE HIGHWAY ,SEAFORD,DE,19973,51,981892
30/09/2022,885252,3140,0,0,111308277,CITIZENS BANK,4117 SOUTH GEORGIA STREET ,AMARILLO,TX,79110,51,220822
30/09/2022,885430,8534,0,0,65200612,ST. LANDRY BANK AND TRUST COMPANY,132 EAST LANDRY STREET ,OPELOUSAS,LA,70570,51,302316
30/09/2022,885579,33802,0,0,236073872,TIOGA-FRANKLIN SAVINGS BANK,320 EAST GIRARD AVENUE ,PHILADELPHIA,PA,19125,51,63409
30/09/2022,885869,1209,14371,0,113102714,"COMMERCIAL BANK OF TEXAS, N.A.",215 E. MAIN STREET ,NACOGDOCHES,TX,75961,51,1293819
30/09/2022,886204,23298,0,11346,211370176,WATERTOWN SAVINGS BANK,60 MAIN ST ,WATERTOWN,MA,2472,51,1486893
30/09/2022,886624,2443,0,12776,51502599,"CLEAR MOUNTAIN BANK, INC.",160 MORGANTOWN ST ,BRUCETON MILLS,WV,26525,51,853099
30/09/2022,887340,15752,0,12733,71921532,FIRST STATE BANK,706 WASHINGTON STREET ,MENDOTA,IL,61342,51,1482329
30/09/2022,887827,14920,0,0,41209789,"HAMLER STATE BANK, THE",210 RANDOLPH STREET ,HAMLER,OH,43524,51,101000
30/09/2022,887854,1612,0,0,101209412,SHERWOOD COMMUNITY BANK,202 D STREET ,CREIGHTON,MO,64739,51,72434
30/09/2022,888002,90183,0,11307,211371227,MIDDLESEX SAVINGS BANK,6 MAIN ST ,NATICK,MA,1760,41,6158869
30/09/2022,888141,13737,0,17479,73900580,FARMERS & MERCHANTS BANK & TRUST,3RD AND JEFFERSON STREET ,BURLINGTON,IA,52601,51,265790
30/09/2022,888271,29035,702808,2808,243474273,"HANCOCK COUNTY SAVINGS BANK, F.S.B.",351 CAROLINA AVENUE ,CHESTER,WV,26034,51,450013
30/09/2022,888552,17588,0,0,113123065,"FIRST STATE BANK, THE",206 NORTH STREET ,LOUISE,TX,77455,51,814479
30/09/2022,888833,15771,0,13331,61103030,NORTHEAST GEORGIA BANK,12461 AUGUSTA ROAD ,LAVONIA,GA,30553,51,621140
30/09/2022,890050,18880,15158,0,102301050,FIRST NATIONAL BANK OF GILLETTE,319 SOUTH GILLETTE AVENUE ,GILLETTE,WY,82716,51,598734
30/09/2022,890078,29049,702828,2828,291970282,LAKE CITY FEDERAL BANK,201 EAST MARION ,LAKE CITY,MN,55041,51,79611
30/09/2022,890649,10494,0,13676,73904751,MOUNT VERNON BANK AND TRUST COMPANY,206 1ST STREET WEST ,MOUNT VERNON,IA,52314,51,175837
30/09/2022,890742,18402,0,11017,71123123,BLACKHAWK BANK & TRUST,301 FOURTH STREET WEST ,MILAN,IL,61264,51,1773143
30/09/2022,890957,17922,0,0,91311041,STRASBURG STATE BANK,720 MAIN STREET ,STRASBURG,ND,58573,51,101903
30/09/2022,891226,1895,0,13167,55002723,FARMERS AND MERCHANTS BANK,15226 HANOVER PIKE ,UPPERCO,MD,21155,51,717314
30/09/2022,891253,12305,0,0,113118630,COLUMBUS STATE BANK,1102 MILAM STREET ,COLUMBUS,TX,789342445,51,126420
30/09/2022,892205,90300,717968,17968,211871604,WESTFIELD BANK,141 ELM ST ,WESTFIELD,MA,1085,41,2576594
30/09/2022,892223,16370,0,0,41205958,"HICKSVILLE BANK, THE",144 EAST HIGH STREET ,HICKSVILLE,OH,435261163,51,175308
30/09/2022,893855,8283,0,0,101206101,LEAD BANK,1801 MAIN STREET ,KANSAS CITY,MO,64108,51,842650
30/09/2022,894272,29089,702892,2892,264271617,NEWPORT FEDERAL BANK,170 WEST BROADWAY ,NEWPORT,TN,37821,51,255680
30/09/2022,894348,15136,0,0,75903394,BANK OF WISCONSIN DELLS,716 SUPERIOR STREET ,WISCONSIN DELLS,WI,53965,51,938885
30/09/2022,894544,1852,0,12599,73901592,FIRST SECURITY BANK AND TRUST COMPANY,809 CLARK STREET ,CHARLES CITY,IA,50616,51,594162
30/09/2022,894834,13832,0,15298,61206458,"TRUST BANK, THE",50 WEST CENTRAL AVE ,LENOX,GA,31637,51,50893
30/09/2022,895055,3330,4076,0,111904480,"FIRST NATIONAL BANK OF MCGREGOR, THE",401 S MAIN ST ,MC GREGOR,TX,76657,51,742380
30/09/2022,895448,15873,0,15287,71121620,MILLEDGEVILLE STATE BANK,451 NORTH MAIN STREET ,MILLEDGEVILLE,IL,61051,51,170472
30/09/2022,895710,7799,0,0,31308302,CITIZENS & NORTHERN BANK,90-92 MAIN STREET ,WELLSBORO,PA,16901,51,2385461
30/09/2022,896155,14911,0,0,91809472,SHELL LAKE STATE BANK,102 5TH AVENUE ,SHELL LAKE,WI,54871,51,296274
30/09/2022,897170,31189,706509,6509,226070131,PONCE BANK,2244 WESTCHESTER AVE. ,BRONX,NY,10473,51,2150148
30/09/2022,897237,22954,0,9531,251573182,"CITIZENS BANK OF MORGANTOWN, INC.",265 HIGH STREET ,MORGANTOWN,WV,26505,51,52531
30/09/2022,897330,8556,0,12729,65303522,BANK OF MORTON,366 SOUTH 4TH STREET ,MORTON,MS,39117,51,78987
30/09/2022,897451,15578,0,0,91216104,INTEGRITY BANK PLUS,726 MAIN STREET ,WABASSO,MN,56293,51,87944
30/09/2022,897648,11242,0,0,82905851,MCGEHEE BANK,301 NORTH SECOND STREET ,MCGEHEE,AR,71654,41,150568
30/09/2022,897853,26520,0,0,81509737,SECURITY BANK OF SOUTHWEST MISSOURI,10408 FARM ROAD 2180 ,CASSVILLE,MO,65625,51,108780
30/09/2022,898458,23826,0,0,102304099,BANK OF JACKSON HOLE,990 WEST BROADWAY ,JACKSON,WY,83001,51,1534666
30/09/2022,898579,27678,0,100,311972704,"FIRST FEDERAL COMMUNITY BANK, SSB",630 CLARKSVILLE ST ,PARIS,TX,75460,51,545518
30/09/2022,898627,15932,0,14608,53207339,"CITIZENS BANK, THE",124 E MAIN STREET ,OLANTA,SC,29114,51,1029152
30/09/2022,898850,14029,0,0,103013130,FIRST LIBERTY BANK,9601 NORTH MAY AVENUE ,OKLAHOMA CITY,OK,73120,51,549407
30/09/2022,899008,90308,0,7682,211370888,WINCHESTER SAVINGS BANK,661 MAIN ST ,WINCHESTER,MA,1890,51,644927
30/09/2022,899343,17040,0,0,83902044,WILSON & MUIR BANK & TRUST COMPANY,107 NORTH THIRD STREET ,BARDSTOWN,KY,40004,41,673820
30/09/2022,899428,6917,0,10684,51402589,FIRST BANK,112 WEST KING STREET ,STRASBURG,VA,22657,51,1380743
30/09/2022,899642,16332,0,0,71121963,FIRST STATE BANK,201 WEST MAIN STREET ,MONTICELLO,IL,61856,51,356454
30/09/2022,899651,11905,0,0,113118342,CITIZENS STATE BANK,300 NORTH HOME STREET ,CORRIGAN,TX,75939,51,164471
30/09/2022,900034,16075,0,12687,65204443,RAYNE STATE BANK & TRUST COMPANY,200 S. ADAMS AVENUE ,RAYNE,LA,70578,51,475290
30/09/2022,900146,18443,0,10771,73903286,CUSB BANK,111 NORTH ELM STREET ,CRESCO,IA,52136,41,657111
30/09/2022,900306,18266,0,0,11303097,NORTHERN BANK & TRUST COMPANY,275 MISHAWUM ROAD ,WOBURN,MA,1801,51,2755048
30/09/2022,900379,27704,700143,143,253171605,WAKE FOREST FEDERAL SAVINGS AND LOAN ASSOCIATION,302 SOUTH BROOKS STREET ,WAKE FOREST,NC,27587,51,114251
30/09/2022,900502,15966,0,13348,221370496,FULTON SAVINGS BANK,75 SOUTH FIRST STREET ,FULTON,NY,13069,51,462397
30/09/2022,900678,28942,25272,0,221371563,"CARTHAGE SAVINGS AND LOAN, NATIONAL ASSOCIATION",313 STATE ST ,CARTHAGE,NY,13619,51,294349
30/09/2022,901134,19681,0,9628,51501163,COMMUNITY BANK OF PARKERSBURG,631 JULIANA STREET ,PARKERSBURG,WV,26101,51,291939
30/09/2022,901358,19254,15401,0,91914710,"HERITAGE BANK, NATIONAL ASSOCIATION",110 W. SOUTH STREET ,SPICER,MN,56288,51,437220
30/09/2022,901451,3158,8515,0,111313631,CITIZENS NATIONAL BANK OF CROSBYTON,202 W. MAIN ,CROSBYTON,TX,79322,51,67771
30/09/2022,901741,15830,0,14840,73900182,NORTHWEST BANK & TRUST COMPANY,100 EAST KIMBERLY ROAD ,DAVENPORT,IA,52806,51,211749
30/09/2022,901938,1696,0,10900,64105336,"FARMERS BANK, THE",120 VILLAGE DRIVE ,PORTLAND,TN,37148,51,822825
30/09/2022,901974,27727,700179,179,301170985,LYONS FEDERAL BANK,200 EAST AVENUE SOUTH ,LYONS,KS,67554,51,151728
30/09/2022,902645,17450,0,17434,73922212,DEFIANCE STATE BANK,201 MAIN STREET ,DEFIANCE,IA,51527,51,41806
30/09/2022,902672,31236,0,0,242170426,HEARTHSIDE BANK CORPORATION,1602 CUMBERLAND AVE ,MIDDLESBORO,KY,40965,51,480593
30/09/2022,903240,296,0,0,83907560,BANK OF EDMONSON COUNTY,109 NORTH MAIN STREET ,BROWNSVILLE,KY,42210,51,262020
30/09/2022,903455,13654,0,0,91910028,BANK OF ZUMBROTA,70 WEST 3RD STREET ,ZUMBROTA,MN,55992,51,201840
30/09/2022,903754,14560,0,0,91803818,UNION STATE BANK,120 S. MILL STREET ,WEST SALEM,WI,54669,51,111038
30/09/2022,903950,529,0,0,102300404,CENTRAL BANK AND TRUST,285 MAIN STREET ,LANDER,WY,82520,51,221464
30/09/2022,904171,27763,0,239,243373358,INFIRST BANK,935 PHILADELPHIA ST ,INDIANA,PA,15701,51,497474
30/09/2022,904359,8296,0,0,81509973,CENTURY BANK OF THE OZARKS,42 COURT SQUARE ,GAINESVILLE,MO,65655,51,242120
30/09/2022,904845,20239,0,0,83901207,BANK OF CADIZ AND TRUST COMPANY,79 MAIN STREET ,CADIZ,KY,42211,41,137275
30/09/2022,905356,5994,0,0,103012908,OKLAHOMA STATE BANK,2610 SOUTH DIVISION AVENUE ,GUTHRIE,OK,73044,51,219523
30/09/2022,905673,30976,0,6199,221371592,GOUVERNEUR SAVINGS AND LOAN ASSOCIATION,42 CHURCH ST ,GOUVERNEUR,NY,13642,51,213015
30/09/2022,906241,14644,23202,0,82907134,"MALVERN NATIONAL BANK, THE",501 SOUTH MAIN STREET ,MALVERN,AR,72104,51,645468
30/09/2022,906410,7789,9803,0,31313753,"TURBOTVILLE NATIONAL BANK, THE",4710 STATE ROUTE 54 ,TURBOTVILLE,PA,17772,51,176658
30/09/2022,906652,19749,0,0,101101471,COMMUNITY STATE BANK,1414 WEST 11TH STREET ,COFFEYVILLE,KS,67337,51,189923
30/09/2022,907444,2735,2592,0,83902196,FIRST NATIONAL BANK OF KENTUCKY,604 HIGHLAND AVENUE ,CARROLLTON,KY,41008,51,185030
30/09/2022,907547,5295,0,0,75902175,PREMIERBANK,70 NORTH MAIN STREET ,FORT ATKINSON,WI,53538,51,528133
30/09/2022,908450,21928,0,0,91310592,KIRKWOOD BANK AND TRUST COMPANY,2911 NORTH 14TH STREET SUITE 302,BISMARCK,ND,58503,51,325680
30/09/2022,908553,4540,6635,0,81500480,HNB NATIONAL BANK,100 NORTH MAIN STREET ,HANNIBAL,MO,63401,51,649861
30/09/2022,908861,11178,0,0,112320788,"TRANSPECOS BANKS, SSB",217 WEST THIRD STREET ,PECOS,TX,79772,41,395957
30/09/2022,909055,8903,0,0,81910232,PEOPLES BANK & TRUST CO.,430 EAST WOOD STREET ,TROY,MO,63379,51,749955
30/09/2022,909756,10971,0,0,91215587,PRIME SECURITY BANK,201 SOUTH MAIN STREET ,KARLSTAD,MN,56732,51,122083
30/09/2022,910079,29966,0,4440,241271944,"EQUITABLE SAVINGS AND LOAN COMPANY, THE",114 S MAIN ST ,CADIZ,OH,43907,51,11391
30/09/2022,910118,9410,25239,11203,21308642,"TIOGA STATE BANK, N.A.",1  NORTH MAIN STREET ,SPENCER,NY,14883,51,540037
30/09/2022,910239,11788,0,12686,65202393,BANK OF SUNSET & TRUST COMPANY,863 NAPOLEON AVE ,SUNSET,LA,70584,51,183551
30/09/2022,911160,16891,0,0,111913688,PILGRIM BANK,145 EAST MARSHALL STREET ,PITTSBURG,TX,75686,51,685852
30/09/2022,911339,6800,0,0,51503323,"FIRST NEIGHBORHOOD BANK, INC.",216 MARKET STREET ,SPENCER,WV,25276,51,153461
30/09/2022,911759,9819,0,0,104108316,NEBRASKA STATE BANK,218 MAIN ,OSHKOSH,NE,69154,51,67180
30/09/2022,911973,32296,0,8109,242272311,UNION SAVINGS BANK,8534 EAST KEMPER ROAD ,CINCINNATI,OH,45249,51,3217178
30/09/2022,912550,8724,0,0,102301872,LUSK STATE BANK,415 SOUTH MAIN STREET ,LUSK,WY,82225,51,70768
30/09/2022,912756,9351,0,0,91215749,STATE BANK OF LAKE PARK,2049 2ND STREET ,LAKE PARK,MN,56554,51,46389
30/09/2022,913146,17431,0,0,82907781,STONE BANK,802 EAST MAIN STREET ,MOUNTAIN VIEW,AR,72560,51,642568
30/09/2022,913436,13018,0,0,51503103,MINERS AND MERCHANTS BANK,172 EAST AVENUE ,THOMAS,WV,26292,51,66892
30/09/2022,913753,19080,15292,0,111001040,INWOOD NATIONAL BANK,7621 INWOOD RD. ,DALLAS,TX,75209,41,4305496
30/09/2022,913856,10634,0,0,104913912,PINNACLE BANK,1401 N STREET ,LINCOLN,NE,68508,41,7529778
30/09/2022,914545,210,0,0,74908934,TRI-COUNTY BANK & TRUST COMPANY,18 EAST WASHINGTON STREET ,ROACHDALE,IN,46172,51,237311
30/09/2022,914648,8870,0,0,84201786,BANKFIRST FINANCIAL SERVICES,3055 JEFFERSON STREET ,MACON,MS,39341,51,2097613
30/09/2022,914853,21525,0,0,91905059,CORNERSTONE STATE BANK,401 4TH STREET NW ,MONTGOMERY,MN,56069,41,221809
30/09/2022,915056,15792,0,0,81518113,PEOPLES BANK OF MONITEAU COUNTY,105 WEST ROW STREET ,JAMESTOWN,MO,65046,51,65002
30/09/2022,915065,18296,14911,0,121301772,HAWAII NATIONAL BANK,45 NORTH KING STREET ,HONOLULU,HI,96817,51,893280
30/09/2022,915878,30012,704544,4544,241070530,THIRD FEDERAL SAVINGS & LOAN ASSOCIATION OF CLEVELAND,7007 BROADWAY AVENUE ,CLEVELAND,OH,44105,41,15775362
30/09/2022,915935,20454,0,15585,71123518,CITIZENS BANK OF EDINBURG,100 EAST WASHINGTON STREET ,EDINBURG,IL,62531,51,33198
30/09/2022,916259,8190,0,0,91206062,STATE BANK OF LISMORE,190 SOUTH THIRD AVENUE ,LISMORE,MN,56155,51,60861
30/09/2022,916343,10858,0,0,71110262,ANDERSON STATE BANK,111 HIGHWAY WEST ,ONEIDA,IL,61467,51,105452
30/09/2022,916745,19448,0,0,84201757,BNA BANK,133 EAST BANKHEAD STREET ,NEW ALBANY,MS,38652,41,719516
30/09/2022,916857,4660,0,0,101108209,FIRSTOAK BANK,113 NORTH PENN STREET ,INDEPENDENCE,KS,67301,51,232025
30/09/2022,917050,15539,0,0,91305329,FIRST STATE BANK,423 BROADWAY ,BUXTON,ND,58218,41,338132
