Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
30/09/2021,1012457,9120,0,0,91302717,ROLETTE STATE BANK,209 MAIN STREET ,ROLETTE,ND,58366,51,44711
30/09/2021,1012671,29875,0,4242,221270415,NVE BANK,70/76 ENGLE STREET ,ENGLEWOOD,NJ,7631,51,716034
30/09/2021,1013070,26555,0,4396,211371285,NORWOOD CO-OPERATIVE BANK,11 CENTRAL STREET ,NORWOOD,MA,2062,41,690126
30/09/2021,1013650,10919,0,0,101107446,STATE BANK OF BERN,402 MAIN STREET ,BERN,KS,66408,51,108864
30/09/2021,1013744,16363,0,0,73922063,PEOPLES SAVINGS BANK,106 SOUTH 2ND STREET ,MONTEZUMA,IA,50171,51,48274
30/09/2021,1014059,4076,0,0,103104298,SOUTHWEST BANK OF WEATHERFORD,720 EAST MAIN ,WEATHERFORD,OK,73096,41,82875
30/09/2021,1014125,9023,0,10239,57001418,BANK OF CHARLES TOWN,111 E WASHINGTON STREET ,CHARLES TOWN,WV,25414,51,700241
30/09/2021,1014246,14694,0,12610,73914864,CEDAR VALLEY BANK & TRUST,321 MAIN STREET ,LA PORTE CITY,IA,50651,51,96069
30/09/2021,1014255,10200,0,0,91208031,STATE BANK OF JEFFERS,102 E. WHITED ST. ,JEFFERS,MN,56145,51,37231
30/09/2021,1014376,30270,0,5086,265270138,CITIZENS SAVINGS BANK,1725 SULLIVAN DRIVE ,BOGALUSA,LA,70427,51,267857
30/09/2021,1014451,10647,0,0,104903692,AMERICAN EXCHANGE BANK,151 NORTH 4TH STREET ,ELMWOOD,NE,68349,51,55725
30/09/2021,1014554,9121,0,0,91303871,STATE BANK OF BOTTINEAU,105 11TH STREET EAST ,BOTTINEAU,ND,58318,51,87419
30/09/2021,1014657,14546,0,0,81502637,NEW ERA BANK,101 SOUTH MINE LAMOTTE ,FREDERICKTOWN,MO,63645,41,429445
30/09/2021,1014853,4707,0,0,101102108,CITIZENS BANK OF KANSAS,300 NORTH MAIN ,KINGMAN,KS,67068,51,501535
30/09/2021,1015243,11000,0,0,81509070,CENTRAL BANK OF LAKE OF THE OZARKS,3848 OSAGE BEACH PARKWAY ,OSAGE BEACH,MO,65065,41,1144350
30/09/2021,1015252,12259,0,0,112201836,LEA COUNTY STATE BANK,1017 NORTH TURNER ,HOBBS,NM,88240,41,472919
30/09/2021,1015270,29881,704255,4255,274970649,HOME BANK SB,59 WEST WASHINGTON STREET ,MARTINSVILLE,IN,46151,51,403749
30/09/2021,1015458,5175,0,0,91208154,GLOBAL INNOVATIONS BANK,101 NORTH MAIN STREET ,KIESTER,MN,56051,51,32893
30/09/2021,1015467,24561,17828,0,111312535,CROCKETT NATIONAL BANK,8018 BROADWAY ,SAN ANTONIO,TX,78209,51,753538
30/09/2021,1015560,24387,24440,0,26010948,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION","1185 AVENUE OF AMERICAS, 16TH FLOOR ",NEW YORK,NY,10036,41,3053536
30/09/2021,1015832,15813,0,14771,61212002,ONESOUTH BANK,12347 COLUMBIA STREET ,BLAKELY,GA,39823,51,168014
30/09/2021,1015841,23189,0,10076,73922458,COMMUNITY BANK & TRUST COMPANY,2609 2ND AVENUE ,MUSCATINE,IA,52761,51,284525
30/09/2021,1015850,15443,0,0,91910196,LAKE ELMO BANK,11465 39TH STREET NORTH ,LAKE ELMO,MN,550420457,41,527621
30/09/2021,1016174,28277,701283,1283,281972931,OZARKS FEDERAL SAVINGS AND LOAN ASSOCIATION,2 EAST COLUMBIA STREET ,FARMINGTON,MO,63640,41,249155
30/09/2021,1016231,4931,0,12534,64202268,MOUNTAIN COMMERCE BANK,6101 KINGSTON PIKE ,KNOXVILLE,TN,37919,41,1293849
30/09/2021,1016259,16402,0,0,101104928,"BENNINGTON STATE BANK, THE",2130 SOUTH OHIO ,SALINA,KS,67401,51,923600
30/09/2021,1016558,14096,0,0,104902800,GENERATIONS BANK,139 SOUTH EXETER ,EXETER,NE,68351,51,43127
30/09/2021,1016718,291,0,0,42105484,JACKSON COUNTY BANK,1ST STREET & MAIN STREET ,MC KEE,KY,40447,51,165545
30/09/2021,1016848,12220,0,0,101903938,COUNTY BANK,116 WEST BROADWAY ,BRUNSWICK,MO,65236,41,123349
30/09/2021,1016857,20161,0,0,112201289,CITIZENS BANK OF LAS CRUCES,"505 S. MAIN STREET, LORETTO CENTER #5 ",LAS CRUCES,NM,88001,51,887932
30/09/2021,1016941,17128,0,0,75910992,INTERCITY STATE BANK,962 GRAND AVENUE ,SCHOFIELD,WI,54476,51,236236
30/09/2021,1017425,11860,0,0,41210053,"KILLBUCK SAVINGS BANK COMPANY, THE",165 NORTH MAIN STREET ,KILLBUCK,OH,44637,51,744253
30/09/2021,1017555,8535,0,0,91911001,FIRST COMMUNITY BANK,500 CENTRAL AVENUE ,LESTER PRAIRIE,MN,55354,51,79409
30/09/2021,1017564,10330,0,0,111908512,COMMERCIAL STATE BANK,1045 NORTH INTERSTATE 45 ,PALMER,TX,75152,51,107655
30/09/2021,1017854,17629,0,0,101111490,"FARMERS STATE BANK OF BLUE MOUND, THE",205 SOUTH FIFTH ,BLUE MOUND,KS,66010,51,54746
30/09/2021,1017939,16889,0,10976,53201186,UNITED COMMUNITY BANK,306 EAST NORTH STREET ,GREENVILLE,SC,29601,41,19438500
30/09/2021,1017957,10976,20448,0,91901891,CENTER NATIONAL BANK,301 N. RAMSEY AVENUE ,LITCHFIELD,MN,55355,51,243141
30/09/2021,1018927,57633,0,0,325182289,1ST SECURITY BANK OF WASHINGTON,6920 220TH STREET SOUTHWEST ,MOUNTLAKE TERRACE,WA,98043,51,2227072
30/09/2021,1157415,27074,0,0,111017458,STATE BANK OF TEXAS,11950 WEBB CHAPEL ROAD ,DALLAS,TX,752347724,51,1215248
30/09/2021,1158878,27086,0,13920,67013179,CHARLOTTE STATE BANK & TRUST,1100 TAMIAMI TRAIL ,PORT CHARLOTTE,FL,33953,41,585588
30/09/2021,1160509,27118,0,14997,62203890,PREMIER BANK OF THE SOUTH,460 COUNTY ROAD ,GOOD HOPE,AL,35055,51,296996
30/09/2021,1161216,27119,0,0,11302603,NORTHMARK BANK,89 TURNPIKE STREET ,NORTH ANDOVER,MA,1845,51,458468
30/09/2021,1162017,27132,0,0,121141495,UNITED SECURITY BANK,2126 INYO STREET ,FRESNO,CA,93721,51,1291469
30/09/2021,1163283,27153,713138,13138,61103739,"CITIZENS BANK AND TRUST, INC.",12255 SOUTH MAIN STREET ,TRENTON,GA,30752,51,129500
30/09/2021,1169650,27267,0,0,26011484,AMERASIA BANK,41-04 /41-06 MAIN STREET ,FLUSHING,NY,11355,51,863915
30/09/2021,1176881,32574,0,0,311993330,BEAL BANK,6000 LEGACY DRIVE ,PLANO,TX,750243601,41,2064275
30/09/2021,1176920,27201,0,0,103101589,COMMUNITY STATE BANK,525 N. MAIN STREET ,HENNESSEY,OK,73742,51,83801
30/09/2021,1186965,27205,0,13910,67013247,ENGLEWOOD BANK & TRUST,1111 SOUTH MCCALL ROAD ,ENGLEWOOD,FL,342234229,41,504005
30/09/2021,1187001,27210,0,0,103000703,INTERBANK,4921 NORTH MAY AVENUE ,OKLAHOMA CITY,OK,73112,41,3777297
30/09/2021,1187551,27219,0,0,83901896,"BANKERS' BANK OF KENTUCKY, INC., THE",107 PROGRESS DRIVE ,FRANKFORT,KY,40601,51,112982
30/09/2021,1188772,27211,0,11231,64103671,FIRST COMMUNITY BANK OF TENNESSEE,207 ELM STREET ,SHELBYVILLE,TN,37160,41,771746
30/09/2021,1188987,27233,0,0,62203942,PEOPLES INDEPENDENT BANK,121 BILLY B. DYAR BLVD. ,BOAZ,AL,35957,41,417862
30/09/2021,1190476,27237,0,0,81006162,ENTERPRISE BANK & TRUST,150 NORTH MERAMEC ,CLAYTON,MO,63105,41,12851859
30/09/2021,1191352,27254,0,11737,61204052,WAYCROSS BANK & TRUST,501 TEBEAU STREET ,WAYCROSS,GA,315013653,51,228262
30/09/2021,1211371,27290,21530,0,21311529,SARATOGA NATIONAL BANK AND TRUST COMPANY,171 SOUTH BROADWAY ,SARATOGA SPRINGS,NY,12866,41,847957
30/09/2021,1216022,27314,715044,15044,124085008,SYNCHRONY BANK,"170 ELECTION ROAD, SUITE 125 ",DRAPER,UT,84020,41,82323000
30/09/2021,1216321,27332,0,0,36002247,REPUBLIC FIRST BANK DBA REPUBLIC BANK,50 S. 16TH STREET TWO LIBERTY PLACE,PHILADELPHIA,PA,19102,41,5395409
30/09/2021,1216826,27330,0,0,322286803,SILVERGATE BANK,"4250 EXECUTIVE SQUARE, SUITE 300 ",LA JOLLA,CA,92037,41,12775983
30/09/2021,1218446,27351,0,0,101104805,BANKERS' BANK OF KANSAS,"555 NORTH WOODLAWN BLVD, BLDG 5 ",WICHITA,KS,67208,51,166353
30/09/2021,1222519,27381,0,12211,62203955,FIRST METRO BANK,406 WEST AVALON AVENUE ,MUSCLE SHOALS,AL,35661,51,884914
30/09/2021,1222948,27362,0,15188,71114763,PRAIRIE STATE BANK & TRUST,3751 WEST WABASH ,SPRINGFIELD,IL,62711,41,834763
30/09/2021,1225752,27409,0,0,81006201,COMMERCIAL BANK,2330 WEST PORT PLAZA DRIVE ,SAINT LOUIS,MO,63146,51,305720
30/09/2021,1225761,27389,21099,0,122402421,WELLS FARGO NATIONAL BANK WEST,4455 SPRING MOUNTAIN ROAD ,LAS VEGAS,NV,89102,31,
30/09/2021,1225798,27385,0,11726,236074855,PORT RICHMOND SAVINGS,2522 EAST ALLEGHENY AVENUE ,PHILADELPHIA,PA,19134,51,97433
30/09/2021,1228034,27394,0,0,103102106,FIRST BANK & TRUST COMPANY,923 WEST MAIN STREET ,DUNCAN,OK,73533,51,772846
30/09/2021,1229198,32606,22241,0,101189121,"UNIVERSITY NATIONAL BANK OF LAWRENCE, THE",1400 KASOLD DRIVE ,LAWRENCE,KS,66049,51,90767
30/09/2021,1293078,27398,0,0,111916656,PEOPLES BANK,35 SOUTH PLAZA ,PARIS,TX,75460,51,170357
30/09/2021,1356768,27408,0,0,11302742,ENTERPRISE BANK AND TRUST COMPANY,222 MERRIMACK STREET ,LOWELL,MA,1852,41,4451433
30/09/2021,1369870,27479,21882,0,11060262,FIRST FINANCIAL TRUST NATIONAL ASSOCIATION,380 WASHINGTON STREET ,WELLESLEY,MA,2481,51,12174
30/09/2021,1386251,27476,0,0,103003632,BANCFIRST,100 N. BROADWAY AVE ,OKLAHOMA CITY,OK,73102,41,10106583
30/09/2021,1387203,26891,0,0,291971391,LIBERTY BANK MINNESOTA,2842 2ND STREET SOUTH ,SAINT CLOUD,MN,56301,51,295472
30/09/2021,1387605,32647,0,8567,273970682,NORTHWEST BANK,705 GRAND AVENUE ,SPENCER,IA,51301,51,2213319
30/09/2021,1390324,27506,0,0,44102647,STANDING STONE BANK,137 WEST WHEELING ST. ,LANCASTER,OH,43130,51,111254
30/09/2021,1391778,27499,0,0,31101282,COMENITY BANK,ONE RIGHTER PARKWAY ,WILMINGTON,DE,19803,41,8962018
30/09/2021,1394621,27510,0,17438,62204019,METRO BANK,800 MARTIN STREET SOUTH ,PELL CITY,AL,35128,51,983542
30/09/2021,1394676,27471,25151,0,124071889,AMERICAN EXPRESS NATIONAL BANK,115 WEST TOWNE RIDGE PARKWAY ,SANDY,UT,84070,31,
30/09/2021,1396764,27503,0,0,26011921,"BERKSHIRE BANK, THE",4 EAST 39TH STREET ,NEW YORK,NY,10016,51,665807
30/09/2021,1397471,91280,0,0,82001687,BANK OF LITTLE ROCK,200 NORTH STATE STREET ,LITTLE ROCK,AR,72201,51,268837
30/09/2021,1402384,27560,0,0,62204022,NORTH ALABAMA BANK,13914 HIGHWAY 231-431 NORTH ,HAZEL GREEN,AL,35750,51,149037
30/09/2021,1404481,27496,0,16498,53202114,BANK OF THE LOWCOUNTRY,1100 NORTH JEFFERIES BLVD ,WALTERBORO,SC,29488,51,298859
30/09/2021,1404883,27556,0,0,71005254,BURLING BANK,141 WEST JACKSON BOULEVARD ,CHICAGO,IL,60604,51,218609
30/09/2021,1412619,27552,0,10064,21207154,1ST CONSTITUTION BANK,2650 ROUTE 130 ,CRANBURY,NJ,8512,51,1909983
30/09/2021,1412712,27572,21699,0,122241802,"COMMUNITY WEST BANK, NATIONAL ASSOCIATION",5827 HOLLISTER AVENUE ,GOLETA,CA,93117,51,1135454
30/09/2021,1414819,32718,0,13285,67011456,HELM BANK USA,999 BRICKELL AVENUE ,MIAMI,FL,33131,41,983530
30/09/2021,1416279,32957,708672,8672,11052500,"PRUDENTIAL BANK AND TRUST, FSB",280 TRUNBULL STREET ,HARTFORD,CT,6103,51,17414
30/09/2021,1418255,32908,0,0,322286489,TUSTIN COMMUNITY BANK,"13891 NEWPORT AVENUE, SUITE 100 ",TUSTIN,CA,92780,51,88127
30/09/2021,1429028,34456,0,0,111302600,"KEYSTONE BANK, SSB","11500 BEE CAVE ROAD, SUITE 150 ",AUSTIN,TX,78738,51,450666
30/09/2021,1435092,34014,22807,0,111317569,TEXAS NATIONAL BANK,400 E BROADWAY ,SWEETWATER,TX,79556,51,174343
30/09/2021,1436071,32737,0,12643,63113879,DRUMMOND COMMUNITY BANK,1627 NORTH YOUNG BOULEVARD ,CHIEFLAND,FL,32626,41,957700
30/09/2021,1436204,32779,0,0,121141877,BANK OF MARIN,504 TAMALPAIS DRIVE ,CORTE MADERA,CA,94925,41,4259898
30/09/2021,1440117,32838,0,14971,53202130,COMMUNITY FIRST BANK INC.,3685 BLUE RIDGE BLVD ,WALHALLA,SC,29691,51,662997
30/09/2021,1443266,25178,24077,0,121141822,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION",555 CALIFORNIA STREET ,SAN FRANCISCO,CA,94104,31,
30/09/2021,1444021,32961,22121,0,121045122,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",400 HOWARD STREET ,SAN FRANCISCO,CA,94105,31,
30/09/2021,1445943,32912,0,0,42104168,"WHITAKER BANK, INC",2001 PLEASANT RIDGE DRIVE ,LEXINGTON,KY,40509,41,2063331
30/09/2021,1447639,32941,0,0,112017619,WESTSTAR BANK,500 NORTH MESA STREET ,EL PASO,TX,79901,51,2580767
30/09/2021,1456501,32992,24908,0,26014630,"MORGAN STANLEY BANK, N.A.","201 SOUTH MAIN STREET, 5TH FLOOR ",SALT LAKE CITY,UT,84111,31,
30/09/2021,1458608,32974,0,9265,265070435,GULF COAST BANK AND TRUST COMPANY,200 ST. CHARLES STREET ,NEW ORLEANS,LA,70130,41,2646924
30/09/2021,1459717,33005,0,0,81025198,FCB BANKS,800 BELTLINE ROAD ,COLLINSVILLE,IL,62234,41,2034931
30/09/2021,1459735,33009,0,0,31100872,COUNTY BANK,19927 SHUTTLE ROAD SUITE A1,REHOBOTH BEACH,DE,19971,51,588958
30/09/2021,1459799,33010,0,16315,61103849,FIRST PEOPLES BANK,105 CHIPLEY STREET ,PINE MOUNTAIN,GA,31822,51,218945
30/09/2021,1462986,33013,23006,0,122086944,ASIAN PACIFIC NATIONAL BANK,333 WEST VALLEY BOULEVARD ,SAN GABRIEL,CA,91776,51,57398
30/09/2021,1469677,33119,0,0,42102160,"HERITAGE BANK, INC.",456 COMMONWEALTH AVENUE ,ERLANGER,KY,41018,41,1376609
30/09/2021,1470150,33131,22351,0,291271305,FIRST FARMERS & MERCHANTS NATIONAL BANK,114 SOUTH PARK STREET ,FAIRMONT,MN,56031,41,130792
30/09/2021,1474309,32968,0,0,62104070,COMMUNITY BANK & TRUST-ALABAMA,202 NORTH POWELL STREET ,UNION SPRINGS,AL,36089,51,50252
30/09/2021,1478231,33137,0,0,75912673,CORNERSTONE COMMUNITY BANK,2090 WISCONSIN AVENUE ,GRAFTON,WI,53024,51,235466
30/09/2021,1479470,33136,0,0,31302528,WOODLANDS BANK,2450 EAST THIRD STREET ,WILLIAMSPORT,PA,17701,51,571287
30/09/2021,1481745,33204,0,0,91905680,PREMIER BANK MINNESOTA,316 OAK STREET ,FARMINGTON,MN,55024,51,354397
30/09/2021,1481754,33202,0,0,91905664,PREMIER BANK ROCHESTER,421 FIRST AVENUE SOUTHWEST ,ROCHESTER,MN,55902,51,288371
30/09/2021,1492817,18474,0,0,101102564,FIRST KANSAS BANK,101 NORTH MAIN STREET ,HOISINGTON,KS,67544,41,255875
30/09/2021,1493319,33103,708857,8857,321071161,"GATEWAY BANK, F.S.B.",360 8TH STREET ,OAKLAND,CA,94607,51,172397
30/09/2021,1494482,33183,0,0,125108175,SOUND BANKING COMPANY,6107 LAKE GROVE STREET SOUTHWEST ,LAKEWOOD,WA,98499,51,92763
30/09/2021,1494914,33188,0,0,26011963,SHINHAN BANK AMERICA,"330 FIFTH AVENUE, 4TH FLOOR ",NEW YORK,NY,10001,41,1885300
30/09/2021,1629903,27102,23250,0,271250087,"ASSOCIATED TRUST COMPANY, NATIONAL ASSOCIATION",815 NORTH WATER STREET ,MILWAUKEE,WI,53202,41,78192
30/09/2021,1718188,33216,0,0,125200934,NORTHRIM BANK,3111 C STREET ,ANCHORAGE,AK,99503,51,2594527
30/09/2021,1718469,33111,708876,8876,107089335,COLORADO FEDERAL SAVINGS BANK,"8400 EAST PRENTICE AVENUE, SUITE 840 ",GREENWOOD VILLAGE,CO,80111,41,2290638
30/09/2021,1820979,33239,22281,0,41248863,"TRUST COMPANY OF TOLEDO, NATIONAL ASSOCIATION, THE",1630 TIMBERWOLF DR ,HOLLAND,OH,43528,41,7612
30/09/2021,1826382,32907,0,11195,74912344,"MORRIS PLAN COMPANY OF TERRE HAUTE, THE",817 WABASH AVENUE ,TERRE HAUTE,IN,47807,51,123361
30/09/2021,1836701,33380,0,0,104000469,ENTERPRISE BANK,12800 WEST CENTER ROAD ,OMAHA,NE,68144,51,434160
30/09/2021,1842065,33306,0,0,71006486,CIBC BANK USA,120 SOUTH LA SALLE STREET ,CHICAGO,IL,60603,41,45859037
30/09/2021,1852569,33316,0,0,121405212,"ANZ GUAM, INC.","424 WEST O'BRIEN DRIVE, SUITE 112 ",HAGATNA,GU,96910,51,425373
30/09/2021,1862719,33405,0,9640,65002289,FIRST BANK AND TRUST,909 POYDRAS ST ,NEW ORLEANS,LA,70112,51,1240488
30/09/2021,1863097,33418,22210,0,11701987,LEDYARD NATIONAL BANK,320 MAIN STREET ,NORWICH,VT,5055,41,728547
30/09/2021,1864197,33457,0,0,121142119,OAK VALLEY COMMUNITY BANK,125 NORTH THIRD AVENUE ,OAKDALE,CA,95361,41,1856700
30/09/2021,1867983,33440,0,0,63114001,CITIZENS FIRST BANK,1050 LAKE SUMTER LANDING ,THE VILLAGES,FL,32162,41,3630770
30/09/2021,1872941,33450,0,0,104900527,ARBOR BANK,911 CENTRAL AVENUE ,NEBRASKA CITY,NE,68410,51,516919
30/09/2021,1872996,33458,0,0,75912712,MONONA BANK,5515 MONONA DRIVE ,MONONA,WI,53716,51,1136709
30/09/2021,1879016,33470,0,0,82901745,TODAY'S BANK,432 HARMONY ROAD ,HUNTSVILLE,AR,72740,51,290073
30/09/2021,1883321,26312,715660,15660,122241255,"FIRST AMERICAN TRUST, FSB",5 FIRST AMERICAN WAY ,SANTA ANA,CA,92707,41,7818152
30/09/2021,1885932,33492,0,14969,65003592,CRESCENT BANK & TRUST,1100 POYDRAS STREET ,NEW ORLEANS,LA,70163,41,953950
30/09/2021,1890525,33503,0,12989,21210057,UNITY BANK,64 OLD HIGHWAY 22 ,CLINTON,NJ,8809,51,1981173
30/09/2021,1892154,33506,22327,12428,61204735,FIRST NATIONAL BANK OF COFFEE COUNTY,420 SOUTH MADISON AVE. ,DOUGLAS,GA,31533,51,392356
30/09/2021,1893049,33497,0,0,111994377,"CHARLES SCHWAB PREMIER BANK, SSB",3000 SCHWAB WAY ,WESTLAKE,TX,76262,31,
30/09/2021,1914421,33542,0,0,124302914,ROCK CANYON BANK,215 WEST 2230 NORTH ,PROVO,UT,84604,41,765287
30/09/2021,1917301,27589,25149,14238,71925334,"LAKE FOREST BANK & TRUST COMPANY, NATIONAL ASSOCIATION",727 NORTH BANK LANE ,LAKE FOREST,IL,60045,31,
30/09/2021,1918344,33539,0,0,122042205,PREFERRED BANK,"601 SOUTH FIGUEROA STREET, 29TH FLOOR ",LOS ANGELES,CA,90017,41,5980905
30/09/2021,1929247,33555,22311,0,63116737,"SOUTH STATE BANK, NATIONAL ASSOCIATION",1101 FIRST STREET SOUTH ,WINTER HAVEN,FL,33880,41,40787098
30/09/2021,1940747,33565,23852,9702,267090060,"DESJARDINS BANK, NATIONAL ASSOCIATION",1001 EAST HALLANDALE BEACH BLVD ,HALLANDALE,FL,33009,51,281489
30/09/2021,1945247,33568,0,0,36002810,UNITED BANK OF PHILADELPHIA,30 S. 15TH STREET ,PHILADELPHIA,PA,19102,51,64199
30/09/2021,2002222,33739,0,11491,64104036,CITIZENS COMMUNITY BANK,1418 DINAH SHORE BOULEVARD ,WINCHESTER,TN,37398,51,298880
30/09/2021,2006024,33708,0,13929,71006651,INTERNATIONAL BANK OF CHICAGO,5069 NORTH BROADWAY STREET ,CHICAGO,IL,60640,51,836562
30/09/2021,2007991,33753,0,0,81025363,CITIZENS COMMUNITY BANK,9 EAST MAIN STREET ,MASCOUTAH,IL,62258,51,458759
30/09/2021,2009605,33758,0,0,91310767,STARION BANK,333 NORTH FOURTH STREET ,BISMARCK,ND,58501,41,1746374
30/09/2021,2010722,33761,0,0,91905745,VILLAGE BANK,3350 BRIDGE STREET ,SAINT FRANCIS,MN,55070,51,419258
30/09/2021,2037185,33794,0,0,64204075,FIRST COMMUNITY BANK OF EAST TENNESSEE,809 WEST MAIN STREET ,ROGERSVILLE,TN,37857,51,196903
30/09/2021,2044811,33803,25203,12660,71925389,"WHEATON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",100 NORTH WHEATON AVENUE ,WHEATON,IL,60187,41,2972256
30/09/2021,2044820,33805,0,0,71925376,COMMUNITY BANK OF ELMHURST,330 WEST BUTTERFIELD ROAD ,ELMHURST,IL,60126,51,188791
30/09/2021,2051127,33812,22553,0,75912738,AMERICAN NATIONAL BANK-FOX CITIES,2200 NORTH RICHMOND STREET ,APPLETON,WI,54911,51,354202
30/09/2021,2059990,33818,711025,11025,82901790,PRIORITY BANK,3401 EAST MISSION BOULEVARD ,FAYETTEVILLE,AR,72703,51,93321
30/09/2021,2068107,33823,0,0,124302927,CAPITAL COMMUNITY BANK,3280 NORTH UNIVERSITY AVENUE ,PROVO,UT,84604,51,522720
30/09/2021,2078290,33826,0,0,125108272,COLUMBIA STATE BANK,"1301 A STREET, SUITE 800 ",TACOMA,WA,98402,41,18597100
30/09/2021,2107181,33831,716138,16138,42274551,FDS BANK,9111 DUKE BOULEVARD ,MASON,OH,45040,51,102665
30/09/2021,2107341,33832,0,0,81506646,FIRST COMMUNITY BANK OF THE OZARKS,931 STATE HWY 248 ,BRANSON,MO,65616,51,133903
30/09/2021,2119773,33849,25212,14285,71925402,"HINSDALE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",25 EAST FIRST STREET ,HINSDALE,IL,60521,41,4087990
30/09/2021,2121196,33947,22611,0,31101347,"TD BANK USA, NATIONAL ASSOCIATION",2035 LIMESTONE ROAD ,WILMINGTON,DE,19808,41,30175078
30/09/2021,2122997,33855,22594,0,41202980,CREDIT FIRST NATIONAL ASSOCIATION,6275 EASTLAND RD ,BROOK PARK,OH,44142,41,33959
30/09/2021,2123930,33851,0,0,84304117,"BANK OF MILAN, THE",2011 EAST VAN HOOK ,MILAN,TN,38358,51,89283
30/09/2021,2132594,33859,0,0,21912928,CATSKILL HUDSON BANK,4445 STATE ROUTE 42N ,MONTICELLO,NY,12701,51,595749
30/09/2021,2132941,33860,22652,0,74006674,"NATIONAL BANK OF INDIANAPOLIS, THE","107 NORTH PENNSYLVANIA STREET, SUITE 700 ",INDIANAPOLIS,IN,46204,51,3058327
30/09/2021,2140348,55130,0,16940,71993214,"ALLIED FIRST BANK, SB",3201 ORCHARD ROAD ,OSWEGO,IL,60543,51,161890
30/09/2021,2142155,33867,0,13327,73902232,QUAD CITY BANK AND TRUST COMPANY,2118 MIDDLE ROAD ,BETTENDORF,IA,52722,41,2108281
30/09/2021,2163477,33879,24771,0,63057016,"RAYMOND JAMES TRUST, NATIONAL ASSOCIATION",710 CARILLON PARKWAY ,SAINT PETERSBURG,FL,33716,41,50719
30/09/2021,2164111,33880,0,0,75912741,WISCONSIN RIVER BANK,608 PHILLIPS BOULEVARD ,SAUK CITY,WI,53583,51,177815
30/09/2021,2182786,33124,0,0,26014601,GOLDMAN SACHS BANK USA,200 WEST STREET ,NEW YORK,NY,10282,31,
30/09/2021,2193616,33893,0,0,63191749,RAYMOND JAMES BANK,710 CARILLON PARKWAY ,SAINT PETERSBURG,FL,33716,31,
30/09/2021,2209553,33905,0,0,121142287,HERITAGE BANK OF COMMERCE,224 AIRPORT PARKWAY ,SAN JOSE,CA,95110,41,5460770
30/09/2021,2218443,33922,712117,12117,91471651,FRONTIER BANK,101 SOUTH PHILLIPS AVENUE ,SIOUX FALLS,SD,57104,51,271729
30/09/2021,2232757,33926,0,14972,72413683,CHARLEVOIX STATE BANK,111 STATE STREET ,CHARLEVOIX,MI,497200407,51,316378
30/09/2021,2233875,33959,23523,12209,67091764,"NATBANK, NATIONAL ASSOCIATION",4031 OAKWOOD BOULEVARD ,HOLLYWOOD,FL,33020,51,206529
30/09/2021,2236821,33928,22545,0,21112935,"PATRIOT BANK, NATIONAL ASSOCIATION",999 BEDFORD STREET ,STAMFORD,CT,6905,51,952099
30/09/2021,2239288,33935,25196,14331,71925444,"WINTRUST BANK, NATIONAL ASSOCIATION",231 SOUTH LA SALLE STREET ,CHICAGO,IL,60604,41,8843686
30/09/2021,2253891,33954,24828,0,51405515,"CAPITAL ONE BANK (USA), NATIONAL ASSOCIATION",4851 COX ROAD ,GLEN ALLEN,VA,23060,31,
30/09/2021,2262718,33962,24350,0,61053258,"SYNOVUS TRUST COMPANY, NATIONAL ASSOCIATION",1148 BROADWAY ,COLUMBUS,GA,31901,41,120985
30/09/2021,2265456,34069,22859,0,22313005,"WILMINGTON TRUST, NATIONAL ASSOCIATION",1100 NORTH MARKET STREET ,WILMINGTON,DE,19801,41,9800954
30/09/2021,2297998,34010,0,0,122242296,EVERTRUST BANK,"2 NORTH LAKE AVENUE, SUITE 110 ",PASADENA,CA,91101,51,1026418
30/09/2021,2298995,34011,25202,16587,71925460,"VILLAGE BANK & TRUST, NATIONAL ASSOCIATION",234 WEST NORTHWEST HIGHWAY ,ARLINGTON HEIGHTS,IL,60004,41,2279843
30/09/2021,2304636,34020,0,0,101106751,COMMUNITY BANK,5431 SOUTHWEST 29TH STREET ,TOPEKA,KS,66614,41,139367
30/09/2021,2305969,34023,0,14045,64204253,TNBANK,401 SOUTH ILLINOIS AVENUE ,OAK RIDGE,TN,37830,51,290505
30/09/2021,2316714,34038,0,0,71925525,PARK RIDGE COMMUNITY BANK,626 TALCOTT ROAD ,PARK RIDGE,IL,60068,51,444612
30/09/2021,2317672,34040,0,0,102006326,FIRST AMERICAN STATE BANK,"8390 EAST CRESCENT PARKWAY, SUITE 100 ",GREENWOOD VILLAGE,CO,80111,51,265647
30/09/2021,2325882,34056,24452,0,21054792,"DEUTSCHE BANK TRUST COMPANY, NATIONAL ASSOCIATION", ,NEW YORK,NY,10019,41,164609
30/09/2021,2328137,34047,0,16497,53202208,FIRST COMMUNITY BANK,5455 SUNSET BLVD ,LEXINGTON,SC,29072,41,1559812
